Name;Class;Type;MF Level;Range;Weight;Damage;Impact Radius;Attacks;Reload;Dmg/sec;Power;Decay;Ammo;Cost;Max.TT;Min.TT;Markup;Eff.Markup;Total Uses;Cost/sec;Dmg/PEC;Efficiency;Stb;Cut;Imp;Pen;Shr;Brn;Cld;Acd;Elc;SIB;Amplifier;Ammo;Concentration;Cooldown;Cooldown Group;Hit Profession;Rec.;Maxed;Damage Profession;Rec.;Maxed;Source;Discovered;Found on;Personal effects
C&L Longbeach (L);Melee;Longblades; ;11.0;2.2;70; ;30;2.0;24.3;267.6;16.580;0;16.580;288.00;8.64; ;1.0;1685;8.29;2.934;61.1;2;44;12;0;0;0;0;12;0;Yes; ;; ; ; ;Swordsman (Hit);16;21;Swordsman (Dmg);16;21;Looted;;Planet Calypso; 
C.A.P. 107 (L);Pistol;Laser; ;38.5;3;13; ;83;0.7;12.5;481.2;0.049;310;3.149;3.30;0.099; ;1.0;6533;4.36;2.869;56.3;0;0;3;0;0;10;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);6.5; ;Ranged Laser (Dmg);6.5; ;Crafted;15.14.0;Planet Cyrene; 
C.B.P. 107 (L);Pistol;BLP; ;35.2;3;13;0;83;0.7;12.5;439.9; ;310; ;3.30;0.099; ; ; ; ; ;56.2;0;0;10;3;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);6.5; ;Ranged BLP (Dmg);6.5; ;Crafted;15.14.0;Planet Cyrene; 
C.B.R. 107 (L);Rifle;BLP; ;68.2;4;22;0;49;1.2;12.5;851.6;0.057;530;5.357;3.90;0.117; ;1.0;6637;4.37;2.854;55.2;0;0;17;5;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);6.5; ;Ranged BLP (Dmg);6.5; ;Crafted;15.14.1;Planet Cyrene; 
C.L.R. 107 (L);Rifle;Laser; ;71.5;4;20;0;54;1.1;12.5;894.5;0.055;480;4.855;3.70; ; ;1.0;6728;4.37;2.863;55.8;0;0;4;0;0;16;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);6.5; ;Ranged Laser (Dmg);6.5; ;Crafted;15.14.0;Planet Cyrene; 
CalyTrek CR Soul Mk. 1 (L);Rifle;BLP; ;68.2;2.2;26; ;41;1.5;12.3;842.1;0.450;592;6.370;32.00;0.96;130.00%;1.0;6898;4.35;2.837;53.9;0;0;0;0;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);6;8;Ranged BLP (Dmg);6;8;Looted;12.8.2;Planet Calypso; 
CalyTrek CR Soul Mk. 1, CDF Edition (L);Rifle;BLP; ;68.2;2.2;26; ;41;1.5;12.3;842.1;0.002;637;6.372;0.40;0.00; ;1.0;20000;4.35;2.836;53.8;0;0;10;16;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);4; ;Ranged BLP (Dmg);4; ;Daily Token Trader;;Planet Calypso; 
CalyTrek CR Soul Mk. 2 (L);Rifle;BLP; ;69.3;2.2;33; ;39;1.5;14.9;1033.1;0.560;751;8.070;42.00;1.26; ;1.0;7276;5.25;2.842;54.3;0;0;11;22;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);8; ;Ranged BLP (Dmg);8; ;Looted;12.8.2;Planet Calypso; 
CalyTrek CR Soul Mk. 2, CDF Edition (L);Rifle;BLP; ;69.3;2.2;33; ;39;1.5;14.9;1033.1;0.002;807;8.072;0.40;0.00; ;1.0;20000;5.25;2.841;54.2;0;0;11;22;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);6; ;Ranged BLP (Dmg);6; ;Daily Token Trader;;Planet Calypso; 
CalyTrek CR Soul Mk. 2, E.L.M Edition (L);Rifle;BLP; ;69.3;2.2;33; ;39;1.5;14.9;1033.1;0.014;804;8.054;1.00;0.03;450.00%;1.0;6929;5.24;2.848;54.7;0;0;11;22;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);8; ;Ranged BLP (Dmg);8; ;Looted;;Planet Calypso; 
CalyTrek CR Soul Mk. 2, MM Edition (L);Rifle;BLP; ;69.3;2.2;33; ;39;1.5;14.9;1033.1;0.014;804;8.054;1.00;0.03; ;1.0;6929;5.24;2.848;54.7;0;0;11;22;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);8; ;Ranged BLP (Dmg);8; ;Looted;12.10.1;Planet Calypso; 
CalyTrek CR Soul Mk. 2, RX Edition (L);Rifle;BLP; ;69.3;2.2;33; ;39;1.5;14.9;1033.1;0.014;804;8.054;1.00;0.03;1200.00%;1.0;6929;5.24;2.848;54.7;0;0;11;22;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);8; ;Ranged BLP (Dmg);8; ;Looted;;Planet Calypso; 
CalyTrek CR Soul Mk. 3 (L);Rifle;BLP; ;70.4;2.2;38; ;40;1.5;17.6;1239.5;0.699;858;9.279;56.00;1.68; ;1.0;7772;6.19;2.846;54.6;0;0;12;26;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);10; ;Ranged BLP (Dmg);10; ;Looted;Planet Calypso 2012.5.1;Planet Calypso; 
CalyTrek CR Soul Mk. 3, CDF Edition (L);Rifle;BLP; ;70.4;2.2;38; ;40;1.5;17.6;1239.5;0.002;928;9.282;0.40;0.00; ;1.0;20000;6.19;2.845;54.5;0;0;12;26;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);8; ;Ranged BLP (Dmg);8; ;Daily Token Trader;;Planet Calypso; 
CalyTrek CR Soul Mk. 4 (L);Rifle;BLP; ;70.4;2.2;38; ;48;1.3;21.1;1487.4;0.680;858;9.260;68.00;2.04; ;1.0;9700;7.41;2.852;55.0;0;0;12;26;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);13;18;Ranged BLP (Dmg);13;18;Looted;Planet Calypso 2012.5.1;Planet Calypso; 
CalyTrek CR Soul Mk. 4, CDF Edition (L);Rifle;BLP; ;70.4;2.2;38; ;48;1.3;21.1;1487.4;0.002;926;9.262;0.40;0.00; ;1.0;20000;7.41;2.851;55.0;0;0;12;26;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);10; ;Ranged BLP (Dmg);10; ;Daily Token Trader;;Planet Calypso; 
CalyTrek CR Soul Mk. 5 (L);Rifle;BLP; ;72.6;2.2;40; ;52;1.2;24.1;1749.2;0.690;904;9.730;70.00;2.10;129.00%;1.0;9841;8.43;2.857;55.4;0;0;12;28;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);16;21;Ranged BLP (Dmg);16;21;Looted;12.8.2;Planet Calypso; 
CalyTrek CR Soul Mk. 5, CDF Edition (L);Rifle;BLP; ;72.6;2.2;40; ;52;1.2;24.1;1749.2;0.002;973;9.732;0.40;0.00; ;1.0;20000;8.43;2.857;55.3;0;0;12;28;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);13; ;Ranged BLP (Dmg);13; ;Daily Token Trader;;Planet Calypso; 
CalyTrek CR Spirit Mk. 1;Rifle;BLP; ;72.6;2.2;62; ;51;1.2;36.6;2659.1;0.990;1394;14.930;208.00;6.24;5350.00 PED;1.0;20380;12.69;2.886;57.5;0;0;22;40;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);35;40;Ranged BLP (Dmg);35;40;Looted;12.10.1;Planet Calypso; 
CalyTrek CR Spirit Mk. 1 (L);Rifle;BLP; ;72.6;2.2;62;0;51;1.2;36.6;2659.1;0.990;1394;14.930;108.00;3.24;115.00%;1.0;10582;12.69;2.886;57.5;0;0;22;40;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);30;35;Ranged BLP (Dmg);30;35;Looted;12.8;Planet Calypso; 
CalyTrek CR Spirit Mk. 1, CDF Edition (L);Rifle;BLP; ;72.6;2.2;62; ;51;1.2;36.6;2659.1;0.003;1493;14.933;0.60;0.00; ;1.0;20000;12.69;2.886;57.5;0;0;22;40;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);25; ;Ranged BLP (Dmg);25; ;Daily Token Trader;;Planet Calypso; 
CalyTrek CR Spirit Mk. 2 (L);Rifle;BLP; ;68.2;2.2;62; ;56;1.1;40.2;2742.8;1.050;1380;14.850;110.00;3.30;136.00%;1.0;10162;13.86;2.902;58.7;0;0;22;40;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);35;40;Ranged BLP (Dmg);35;40;Looted;12.8.2;Planet Calypso; 
CalyTrek CR Spirit Mk. 2, CDF Edition (L);Rifle;BLP; ;68.2;2.2;62; ;56;1.1;40.2;2742.8;0.003;1485;14.853;0.60;0.00; ;1.0;20000;13.86;2.901;58.6;0;0;22;40;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);30; ;Ranged BLP (Dmg);30; ;Daily Token Trader;;Planet Calypso; 
CalyTrek CR Spirit Mk. 2, TEN Edition;Rifle;BLP; ;72.6;2.2;67; ;58;1.0;45.0;3267.9;1.180;1478;15.960;125.00;3.75;10000.00 PED;1.0;10276;15.43;2.918;59.9;0;0;25;42;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);35;40;Ranged BLP (Dmg);35;40;Event, Looted;14.1;Planet Calypso; 
CalyTrek CR Spirit Mk.2, TWEN Edition;Rifle;BLP; ;68.2;2.2;62; ;63;1.0;45.2;3085.7;0.945;1242;13.365;110.00;0.00; ;1.0;11641;14.03;3.224;78.7;0;0;22;40;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);40;50;Ranged BLP (Dmg);40;50;Event;;Planet Calypso; 
CalyTrek CR Spirit Mk. 3 (L);Rifle;BLP; ;70.4;2.2;70; ;54;1.1;43.8;3082.5;1.235;1550;16.735;135.00;4.05;120.00%;1.0;10604;15.06;2.907;59.1;0;0;25;45;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);40;45;Ranged BLP (Dmg);40;45;Looted;;Planet Calypso; 
CalyTrek CR Spirit Mk. 3, CDF Edition (L);Rifle;BLP; ;70.4;2.2;70; ;54;1.1;43.8;3082.5;0.003;1673;16.733;0.60;0.00; ;1.0;20000;15.06;2.907;59.1;0;0;25;45;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);35; ;Ranged BLP (Dmg);35; ;Daily Token Trader;;Planet Calypso; 
CalyTrek CR Spirit Mk. 3, E.L.M Edition (L);Rifle;BLP; ;70.4;2.2;70; ;54;1.1;43.8;3082.5;0.011;1672;16.731;1.00;0.03;8000.00%;1.0;8819;15.06;2.908;59.1;0;0;25;45;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);40; ;Ranged BLP (Dmg);40; ;Looted;;Planet Calypso; 
CalyTrek CR Spirit Mk. 3, MM Edition (L);Rifle;BLP; ;70.4;2.2;70;0;54;1.1;43.8;3082.5;0.011;1672;16.731;1.00;0.03; ;1.0;8819;15.06;2.908;59.1;0;0;25;45;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);40;45;Ranged BLP (Dmg);40;45;Looted;12.10.1;Planet Calypso; 
CalyTrek CR Spirit Mk. 3, RX Edition (L);Rifle;BLP; ;70.4;2.2;70; ;54;1.1;43.8;3082.5;0.011;1672;16.731;1.00;0.03;27000.00%;1.0;8819;15.06;2.908;59.1;0;0;25;45;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);40;45;Ranged BLP (Dmg);40;45;Looted;;Planet Calypso; 
Camo Arms BGH;Rifle;BLP; ;120.0;3.9;188; ;24;2.5;52.3;6271.7;1.000;4300;44.000;100.00;0.00; ;1.0;10000;17.60;2.970;77.5;0;0;38;150;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);60;70;Ranged BLP (Dmg);60;70;Looted;17.15.1; ; 
Camo Arms Desert Stalker;Rifle;BLP; ;120.0;3.9;93;0;38;1.6;40.9;4912.3;4.000;2000;24.000;289.00;8.67;18500.00 PED;1.0;7009;15.20;2.693;44.1;0;0;9;84;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;;Planet Calypso; 
Camo Arms Jungle Stalker;Rifle;BLP; ;115.0;3.9;90;0;43;1.4;44.8;5155.2;2.700;2000;22.700;245.00;7.35;2666.00 PED;1.0;8802;16.27;2.756;48.2;0;0;9;81;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;;Planet Calypso; 
Camo Arms Jungle Stalker, SGA Edition;Rifle;BLP; ;135.0;3.9;90;0;43;1.4;44.8;6051.7;2.700;2000;22.700;245.00;7.35; ;1.0;8802;16.27;2.756;48.2;0;0;9;81;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;10.6.2;Planet Calypso; 
Camo Arms Jungle Stalker, TWEN Edition;Rifle;BLP; ;115.0;3.9;90; ;48;1.3;50.0;5754.6;2.490;1800;20.490;245.00; ; ;1.0;9840;16.39;3.053;68.2;0;0;9;81;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);45;55;Ranged BLP (Dmg);45;55;Event;;Planet Calypso; 
Camo Arms Marine Predator (L);Rifle;BLP; ;102.3;2.2;139;0;36;1.7;58.0;5929.6;2.330;3058;32.910;242.00;7.26; ;1.0;10075;19.75;2.935;61.2;0;0;32;107;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);65; ;Ranged BLP (Dmg);65; ;Looted;;Planet Calypso; 
Camo Arms Marine Predator, CDF Edition (L);Rifle;BLP; ;102.3;2.2;139; ;36;1.7;58.0;5929.6;0.005;3291;32.915;1.00;0.00; ;1.0;20000;19.75;2.935;61.2;0;0;32;107;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);60;65;Ranged BLP (Dmg);60;65;Daily Token Trader;;Planet Calypso; 
Camo Arms Marine Prowler (L);Rifle;BLP; ;105.6;2.2;134;0;39;1.5;60.5;6392.4;2.463;2924;31.703;257.00;7.71;120.00%;1.0;10122;20.61;2.938;61.4;0;0;34;100;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);70; ;Ranged BLP (Dmg);70; ;Looted;;Planet Calypso; 
Camo Arms Marine Prowler, CDF Edition (L);Rifle;BLP; ;105.6;2.2;134; ;39;1.5;60.5;6392.4;0.005;3170;31.705;1.00;0.00; ;1.0;20000;20.61;2.937;61.4;0;0;34;100;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);65;70;Ranged BLP (Dmg);65;70;Daily Token Trader;;Planet Calypso; 
Camo Arms Marine Stalker (L);Rifle;BLP; ;108.9;2.2;137; ;42;1.4;66.7;7258.2;2.850;2945;32.300;324.00;9.72; ;1.0;11028;22.61;2.948;62.2;0;0;41;96;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);80; ;Ranged BLP (Dmg);80; ;Looted;;Planet Calypso; 
Camo Arms Marine Stalker, CDF Edition (L);Rifle;BLP; ;108.9;2.2;137; ;42;1.4;66.7;7258.2;0.005;3230;32.305;1.00;0.00; ;1.0;20000;22.61;2.947;62.1;0;0;41;96;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);75;80;Ranged BLP (Dmg);75;80;Daily Token Trader;;Planet Calypso; 
Camo Arms Marine Stalker, E.L.M Edition (L);Rifle;BLP; ;108.9;2.2;137; ;42;1.4;66.7;7258.2;0.014;3228;32.294;1.00;0.00; ;1.0;7143;22.61;2.948;62.2;0;0;41;96;0;0;0;0;0;Yes;BLP Amp;; ; ; ;BLP Sniper (Hit);80;85;Ranged BLP (Dmg);80;85;Looted;Planet Calypso 2013.2.1;Planet Calypso; 
Camo Arms Marine Stalker, MM Edition (L);Rifle;BLP; ;108.9;2.2;137;0;42;1.4;66.7;7258.2;0.014;3228;32.294;1.00;0.03; ;1.0;6929;22.61;2.948;62.2;0;0;41;96;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);80; ;Ranged BLP (Dmg);80; ;Looted;12.10.1;Planet Calypso; 
Camo Arms Marine Stalker, RX Edition (L);Rifle;BLP; ;108.9;2.2;137; ;42;1.4;66.7;7258.2;0.014;3228;32.294;1.00;0.03; ;1.0;6929;22.61;2.948;62.2;0;0;41;96;0;0;0;0;0;Yes; ;BLP Pack; ; ; ;BLP Sniper (Hit);80; ;Ranged BLP (Dmg);80; ;Looted;;Planet Calypso; 
Camo Arms Urban Stalker;Rifle;BLP; ;120.0;3.6;85;0;40;1.5;39.4;4726.0;2.600;1900;21.600;198.00;5.94;10000.00 PED;1.0;7387;14.40;2.735;46.8;0;0;8;77;0;0;0;0;0;No;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);0;100;Ranged BLP (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Bryce-Series Predator (L);Melee;Shortblades; ;5.0; ;70; ;78;0.8;63.2;316.2;16.515;0;16.515;285.00;8.55; ;1.0;1674;21.47;2.946;62.0;36;14;0;0;0;10;0;0;10;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);75; ;Knifefighter (Dmg);75; ;Looted;Planet Calypso 2012.5.1;Planet Calypso; 
Castorian Bryce-Series Prowler (L);Melee;Shortblades; ;5.0;0.3;72; ;82;0.7;68.4;341.9; ;0; ;370.00;11.10; ; ; ; ; ;62.4;37;13;0;0;0;10;0;0;12;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);85; ;Knifefighter (Dmg);85; ;Looted;Planet Calypso 2012.5.1;Planet Calypso; 
Castorian Bryce-Series Stalker (L);Melee;Shortblades; ;5.0;0.3;68; ;94;0.6;74.0;370.2;15.910;0;15.910;436.00;13.08; ;1.0;2659;24.93;2.970;63.9;40;8;0;0;0;7;0;0;13;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);100; ;Knifefighter (Dmg);100; ;Looted;15.10;Planet Calypso; 
Castorian Chromatic Cleaver (L);Melee;Axes; ;9.0;9.2;211; ;30;2.0;73.3;659.9;49.350;0;49.350;476.00;14.28; ;1.0;936;24.67;2.972;64.0;0;116;10;0;0;20;0;25;40;Yes;Melee Amp;; ; ; ;Swordsman (Hit);100; ;Swordsman (Dmg);100; ;Looted;;Planet Calypso; 
Castorian Combat EnBlade-1;Melee;Longblades; ;4.0;1.5;20;0;20;3.0;4.6;18.5;6.250;0;6.250;15.00;0.45; ;1.0;233;2.08;2.224;14.6;5;9;0;0;0;4;0;0;2;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Combat EnBlade-1, SGA Edition;Melee;Longblades; ;5.0;1.5;23;0;20;3.0;5.3;26.6; ;0; ;15.00;0.45; ; ; ; ; ;55.1;6;10;0;0;0;5;0;0;2;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Looted;10.0.10;Planet Calypso; 
Castorian Combat EnBlade-2;Melee;Longblades; ;4.0;1.5;26;0;20;3.0;6.0;24.1;8.050;0;8.050;19.00;0.57; ;1.0;229;2.68;2.245;15.0;6;11;0;0;0;5;0;0;4;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Combat EnBlade-3;Melee;Longblades; ;4.0;1.5;34;0;21;2.9;8.3;33.1;11.000;0;11.000;23.00;0.69; ;1.0;203;3.85;2.148;15.8;6;15;0;0;0;7;0;0;6;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Combat EnBlade-4;Melee;Longblades; ;4.0;1.6;41;0;22;2.7;10.4;41.8;13.200;0;13.200;29.00;0.87; ;1.0;214;4.84;2.159;16.2;8;19;0;0;0;6;0;0;8;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Combat EnBlade-4, Mentor Edition;Melee;Longblades; ;4.0;2;47;0;24;2.5;13.1;52.3;11.820;0;11.820;29.00;0.87; ;1.0;238;4.73;2.764;49.1;9;23;0;0;0;7;0;0;8;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Mentoring;;Planet Calypso; 
Castorian Combat EnBlade-5;Melee;Longblades; ;4.0;1.6;49;0;22;2.7;12.5;49.9;15.610;0;15.610;34.00;1.02; ;1.0;212;5.72;2.182;17.2;9;21;0;0;0;9;0;0;10;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Combat EnBlade-6;Melee;Longblades; ;5.0;1.6;53;0;23;2.6;14.1;70.6;16.800;0;16.800;40.00;1.20; ;1.0;231;6.44;2.193;17.6;8;25;0;0;0;8;0;0;12;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Combat EnBlade-7;Melee;Longblades; ;5.0;1.6;64;0;24;2.5;17.8;89.0;20.200;0;20.200;53.00;1.59; ;1.0;255;8.08;2.202;18.0;10;31;0;0;0;9;0;0;14;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Combat EnBlade-8;Melee;Longblades; ;5.0;1.7;89;0;25;2.4;25.8;128.9;28.000;0;28.000;61.00;1.83; ;1.0;212;11.67;2.209;18.9;11;51;0;0;0;11;0;0;16;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Combat EnBlade-9;Melee;Longblades; ;5.0;1.7;106;0;26;2.3;31.9;159.6;33.000;0;33.000;88.00;2.64; ;1.0;259;14.30;2.232;19.3;16;57;0;0;0;15;0;0;18;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Combat EnBlade-10;Melee;Longblades; ;5.0;1.7;130;0;27;2.2;40.7;203.3;40.000;0;40.000;110.00;3.30; ;1.0;267;18.00;2.259;20.4;24;61;0;0;0;25;0;0;20;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Combat EnBlade-10, Modified;Melee;Longblades; ;6.0;1.8;230;0;35;1.7;93.2;559.5; ;0; ;10000.00;300.00; ; ; ; ; ; ;46;114;0;0;0;46;0;0;24;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;MA Only;;Planet Calypso; 
Castorian Combat EnBlade-10, SGA Edition;Melee;Longblades; ;7.0;1.7;130;0;27;2.2;40.7;284.6;30.751;0;30.751;102.00;3.06; ;1.0;322;13.84;2.938;61.4;24;61;0;0;0;25;0;0;20;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Combat EnBlade-10, TWEN Edition;Melee;Longblades; ;6.0; ;139; ;32;1.9;51.5;309.1;3.600;3640;40.000;300.00;0.00; ;1.0;8334;21.33;2.415;90.0;0;0;0;0;0;0;0;0;0; ;Melee Amp;Weapon Cells; ; ; ;; ; ;; ; ;Event;;Planet Calypso; 
Castorian Combat EnBlade-12;Melee;Longblades; ;5.0;2;158;0;22;2.7;40.3;201.3;38.500;0;38.500;138.00;4.14; ;1.0;348;14.12;2.852;55.0;31;79;0;0;0;23;0;0;25;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Combat EnBlade-13, Mentor Edition;Melee;Longblades; ;5.0;2;169;0;22;2.7;43.1;215.3;40.400;0;40.400;151.00;4.53; ;1.0;363;14.81;2.907;59.1;33;84;0;0;0;25;0;0;27;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Mentoring;;Planet Calypso; 
Castorian Combat EnBlade-A;Melee;Longblades; ;4.0;2;20; ;22;2.7;5.1;20.4;5.092;0;5.092;15.80;0.474;0.00 PED;1.0;301;1.87;2.730;46.5;5;9;0;0;0;4;0;0;2;Yes;Melee Amp;; ; ; ;Swordsman (Hit);0;5;Swordsman (Dmg);0;5;Old Time;;Planet Calypso; 
Castorian Combat EnBlade-B (L);Melee;Longblades; ;7.0;1.4;11;0;33;1.8;4.2;29.4;2.650;0;2.650;15.00;0.001;100.00%;1.0;566;1.46;2.885;57.4;2;6;0;0;0;3;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);0;3;Swordsman (Dmg);0;3;TT Calypso;15.0;Planet Calypso; 
Castorian Combat Mace Mk. 1;Melee;Clubs; ;6.0;2.1;67; ;42;1.4;32.6;195.6;16.096;0;16.096;703.00;0.00; ;1.0;4368;11.27;2.893;58.1;0;0;67;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;One Handed Clubber (Hit);19;24;One Handed Clubber (Dmg);19;24;Looted;Planet Calypso 2013.1.1;Planet Calypso; 
Castorian Combat Mace Mk. 2;Melee;Clubs; ;6.0;2.1;78; ;42;1.4;37.9;227.7;18.733;0;18.733;819.00;24.57; ;1.0;4241;13.11;2.894;58.1;0;0;78;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;One Handed Clubber (Hit);24; ;One Handed Clubber (Dmg);24; ;Looted;14.1.3;Planet Calypso; 
Castorian Combat Mace Mk. 3;Melee;Clubs; ;6.0;2.1;96; ;42;1.4;46.7;280.2;23.056;0;23.056;1008.00;30.24; ;1.0;4241;16.14;2.894;58.1;0;0;96;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;One Handed Clubber (Hit);33;38;One Handed Clubber (Dmg);33;38; ;Planet Calypso 2013.2.1;Planet Calypso; 
Castorian Combat Mace Mk. 4;Melee;Clubs; ;6.0;2.1;105; ;42;1.4;51.1;306.5;25.217;0;25.217;1102.00;33.06; ;1.0;4239;17.65;2.894;58.1;0;0;105;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;One Handed Clubber (Hit);38;43;One Handed Clubber (Dmg);38;43; ;Planet Calypso 2013.2.1;Planet Calypso; 
Castorian Combat Mace Mk. 5;Melee;Clubs; ;6.0;2.1;114; ;42;1.4;55.5;332.8;27.379;0;27.379;1197.00;35.91;2500.00 PED;1.0;4241;19.17;2.894;58.1;0;0;114;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;One Handed Clubber (Hit);43;48;One Handed Clubber (Dmg);43;48;Looted;14.1.3;Planet Calypso; 
