Name;Class;Type;MF Level;Range;Weight;Damage;Impact Radius;Attacks;Reload;Dmg/sec;Power;Decay;Ammo;Cost;Max.TT;Min.TT;Markup;Eff.Markup;Total Uses;Cost/sec;Dmg/PEC;Efficiency;Stb;Cut;Imp;Pen;Shr;Brn;Cld;Acd;Elc;SIB;Amplifier;Ammo;Concentration;Cooldown;Cooldown Group;Hit Profession;Rec.;Maxed;Damage Profession;Rec.;Maxed;Source;Discovered;Found on;Personal effects
Enkidd Dire S.8 (L);Rifle;BLP; ;42.9;3.4;49; ;49;1.2;27.8;1193.1;0.895;1100;11.895;54.00;1.62; ;1.0;5853;9.71;2.863;55.8;0;0;8;41;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);19; ;Ranged BLP (Dmg);19; ;Looted;;Planet Cyrene; 
Enkidd Dire S.9 (L);Rifle;BLP; ;45.1;3.4;53; ;51;1.2;31.3;1412.1;0.895;1190;12.795;54.00;1.62;110.00%;1.0;5853;10.88;2.879;57.0;0;0;8;45;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);23; ;Ranged BLP (Dmg);23; ;Looted;;Planet Cyrene; 
Enkidd Dire S.11 (L);Rifle;BLP; ;46.2;3.4;60; ;53;1.1;36.8;1701.8;0.900;1355;14.450;54.00;1.62; ;1.0;5821;12.76;2.886;57.5;0;0;8;52;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);30; ;Ranged BLP (Dmg);30; ;Looted;Planet Cyrene 2012.7;Planet Cyrene; 
Enkidd Dire S.12 (L);Rifle;BLP; ;46.2;3.4;67;0;53;1.1;41.1;1900.3; ;1520; ;59.00;1.77; ; ; ; ; ;56.6;0;0;8;59;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);36; ;Ranged BLP (Dmg);36; ;Looted;14.2.1;Planet Cyrene; 
Enkidd Dire S.13 (L);Rifle;BLP; ;47.3;3.4;67; ;59;1.0;45.8;2165.8;1.085;1525;16.335;64.00;1.92; ;1.0;5722;16.06;2.851;54.9;0;0;8;59;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);41; ;Ranged BLP (Dmg);41; ;Looted;Planet Cyrene 2012.7;Planet Cyrene; 
Enkidd Fang S.1 (L);Pistol;BLP; ;27.5;2.3;14;0;53;1.1;8.6;236.4;0.577;280;3.377;34.00;0.00; ;1.0;5893;2.98;2.881;57.1;0;0;9;5;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);4;7;Ranged BLP (Dmg);4;7;Crafted, Looted;;Planet Cyrene; 
Enkidd Fang S.2 (L);Pistol;BLP; ;27.5;2.3;16;0;53;1.1;9.8;270.1;0.585;329;3.875;34.00;1.02; ;1.0;5638;3.42;2.870;56.3;0;0;11;5;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);5; ;Ranged BLP (Dmg);5; ;Looted;;Planet Cyrene; 
Enkidd Fang S.3 (L);Pistol;BLP; ;27.5;2.3;20; ;55;1.1;12.7;350.4;0.580;424;4.820;34.00;1.02; ;1.0;5687;4.42;2.884;57.3;0;0;15;5;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);7;12;Ranged BLP (Dmg);7;12;Looted;;Planet Cyrene; 
Enkidd Fang S.4 (L);Pistol;BLP; ;29.7;2.3;21;0;55;1.1;13.4;397.3;0.677;440;5.077;39.00;1.17; ;1.0;5588;4.65;2.875;56.7;0;0;16;5;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);7;12;Ranged BLP (Dmg);7;12;Looted;12.8.2;Planet Cyrene; 
Enkidd Fang S.5 (L);Pistol;BLP; ;29.7;2.3;23;0;57;1.1;15.2;451.0;0.676;488;5.556;39.00;1.17; ;1.0;5597;5.28;2.877;56.8;0;0;18;5;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);9;14;Ranged BLP (Dmg);9;14;Looted;Planet Calypso 2012.5.1;Planet Cyrene; 
Enkidd Fang S.6 (L);Pistol;BLP; ;29.7;2.3;26; ;60;1.0;18.1;536.7;0.675;560;6.275;39.00;1.17; ;1.0;5605;6.28;2.880;57.0;0;0;21;5;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);11;14;Ranged BLP (Dmg);11;14;Looted;;Planet Cyrene; 
Enkidd Fang S.7 (L);Pistol;BLP; ;31.9;2.3;31; ;60;1.0;21.5;687.3;0.677;680;7.477;39.00;1.17; ;1.0;5588;7.48;2.882;57.2;0;0;26;5;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);14; ;Ranged BLP (Dmg);14; ;Looted;;Planet Cyrene; 
Enkidd Fang S.8 (L);Pistol;BLP; ;31.9;2.3;34; ;62;1.0;24.4;778.9;0.775;745;8.225;44.00;1.32;110.00%;1.0;5508;8.50;2.873;56.5;0;0;29;5;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);16; ;Ranged BLP (Dmg);16; ;Looted;;Planet Cyrene; 
Enkidd Fang S.9 (L);Pistol;BLP; ;34.1;2.3;37; ;65;0.9;27.9;950.0;0.753;818;8.933;44.00;1.32; ;1.0;5668;9.68;2.879;56.4;0;0;32;5;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);20; ;Ranged BLP (Dmg);20; ;Looted;;Planet Cyrene; 
Enkidd Fang S.10 (L);Pistol;BLP; ;34.1;2.3;39; ;68;0.9;30.7;1047.5; ;865; ;44.00;1.32; ; ; ; ; ;56.8;0;0;34;5;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);23; ;Ranged BLP (Dmg);23; ;Looted;Planet Cyrene 2012.6;Planet Cyrene; 
Enkidd Fang S.11 (L);Pistol;BLP; ;35.2;2.3;41; ;68;0.9;32.3;1136.8; ;911; ;44.00;1.32; ; ; ; ; ;57.1;0;0;36;6;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);25; ;Ranged BLP (Dmg);25; ;Looted;;Planet Cyrene; 
Enkidd Fang S.12 (L);Pistol;BLP; ;35.2;2.3;43; ;71;0.8;35.4;1244.8; ;950; ;49.00;1.47; ; ; ; ; ;57.1;0;0;38;5;0;0;0;0;0;Yes; ;BLP Pack; ; ; ;BLP Pistoleer (Hit);28; ;Ranged BLP (Dmg);28; ;Looted;;Planet Cyrene; 
Enkidd Fang S.13 (L);Pistol;BLP; ;36.3;2.3;46; ;75;0.8;40.0;1450.6;0.994;1013;11.124;54.00;1.62; ;1.0;5270;13.91;2.874;56.6;0;0;0;0;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);34; ;Ranged BLP (Dmg);34; ;Looted;;Planet Cyrene; 
Enkidd Howler Prototype;Rifle;Gauss; ;68.2;1.9;40;0;28;2.1;13.0;884.8;0.700;897;9.670;35.00;1.05; ;1.0;4851;4.51;2.875;56.7;0;0;0;40;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Gauss Sniper (Hit);8; ;Ranged Gauss (Dmg);8; ;Looted;Planet Cyrene 2012.6;Planet Cyrene; 
Enkidd Howler S.1 (L);Rifle;Gauss; ;82.5;1.9;49; ;29;2.1;16.5;1357.9;0.900;1094;11.840;45.00;1.35;0.00%;1.0;4851;5.72;2.876;56.8;0;0;0;49;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Gauss Sniper (Hit);10;13;Ranged Gauss (Dmg);10;13;Looted;Planet Cyrene 2012.6;Planet Cyrene; 
Enkidd Howler S.2 (L);Rifle;Gauss; ;82.5;1.9;57;0;30;2.0;19.8;1634.1;1.200;1258;13.780;55.00;1.65;126.00%;1.0;4446;6.89;2.875;56.7;0;0;0;57;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Gauss Sniper (Hit);12;15;Ranged Gauss (Dmg);12;15;Looted;Planet Cyrene 2012.6;Planet Cyrene; 
Enkidd Howler S.3 (L);Rifle;Gauss; ;99.0;1.9;62;0;32;1.9;23.0;2275.2;1.600;1334;14.940;75.00; ; ;1.0;4688;7.97;2.884;57.4;0;0;0;62;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Gauss Sniper (Hit);15;18;Ranged Gauss (Dmg);15;18;Looted;;Planet Cyrene; 
Enkidd Howler S.4;Rifle;Plasma; ;161.0;6;110;0;13;4.6;16.6;2666.8;1.550;2510;26.650;150.00;4.50;275.00 PED;1.0;9388;5.77;2.869;56.2;0;0;0;0;10;90;0;10;0;Yes;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);48;50;Ranged Plasma (Dmg);48;50;Crafted;Planet Cyrene 2012.5.1;Planet Cyrene; 
Enkidd Howler S.5 (L);Rifle;Gauss; ;101.2;1.9;81; ;33;1.8;31.0;3133.4;1.900;1768;19.580;90.00;2.70; ;1.0;4595;10.77;2.875;56.7;0;0;0;81;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Gauss Sniper (Hit);36;39;Ranged Gauss (Dmg);36;39;Looted;;Planet Cyrene; 
Enkidd Series A-32 (L);Pistol;Plasma; ;38.5;2.3;60; ;56;1.1;38.9;1498.4;1.510;1300;14.510;145.00; ; ;1.0;9603;13.54;2.874;56.6;0;0;10;0;50;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;Plasma Pistoleer (Hit);32; ;Ranged Plasma (Dmg);32; ;Crafted;14.1.3;Planet Cyrene; 
Enkidd Series A-41 (L);Pistol;Plasma; ;40.7;2.3;70; ;56;1.1;45.4;1848.1;1.597;1533;16.927;150.00;4.50; ;1.0;9111;15.80;2.874;56.6;0;0;15;0;0;55;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;Plasma Pistoleer (Hit);41; ;Ranged Plasma (Dmg);41; ;Crafted;;Planet Cyrene; 
Enkidd Series A-45 (L);Pistol;Plasma; ;25.7;2.3;75;0;56;1.1;48.7;1250.3;1.735;1640;18.135;155.00;4.65; ;1.0;8666;16.93;2.874;56.6;0;0;15;0;0;60;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;Plasma Pistoleer (Hit);45; ;Ranged Plasma (Dmg);45; ;Crafted;;Planet Cyrene; 
Enkidd Series A-50 (L);Pistol;Plasma; ;45.1;2.3;80; ;56;1.1;51.9;2340.4;1.814;1753;19.344;160.00;4.80; ;1.0;8556;18.05;2.874;56.6;0;0;18;0;0;62;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;Plasma Pistoleer (Hit);50; ;Ranged Plasma (Dmg);50; ;Crafted, Looted;Planet Cyrene 2013.1;Planet Cyrene; 
Enkidd Series A-55 (L);Pistol;Plasma; ;46.2;2.3;85; ;56;1.1;55.1;2547.3;1.852;1870;20.552;165.00;4.95; ;1.0;8643;19.18;2.874;56.6;0;0;20;0;0;65;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;Plasma Pistoleer (Hit);55; ;Ranged Plasma (Dmg);55; ;Crafted, Looted;;Planet Cyrene; 
Enki's Blood Red Supremacy (L);Melee;Shortblades; ;5.0;3;51;0;61;1.0;36.0;180.2; ;0; ;200.00;6.00; ; ; ; ; ;57.7;0;51;0;0;0;0;0;0;0;Yes; ;; ; ; ;Knifefighter (Hit);10; ;Knifefighter (Dmg);10; ;Token Trader;15.13.1;The Hub;75% Deceleration on hit 0.8sec
Enki's Green Envy Rage (L);Melee;Shortblades; ;5.0;3;51; ;61;1.0;36.0;180.2; ; ; ;200.00;6.00; ; ; ; ; ;57.7;0;51;0;0;0;0;0;0;0;Yes; ;; ; ; ;Knifefighter (Hit);10; ;Knifefighter (Dmg);10; ;Token Trader;;The Hub;55% Deceleration on hit 0.8sec
Enki's Ice Blue Revenge (L);Melee;Shortblades; ;5.0;3;51; ;61;1.0;36.0;180.2; ;0; ;200.00;6.00; ; ; ; ; ;57.7;0;51;0;0;0;0;0;0;0;Yes; ;; ; ; ;Knifefighter (Hit);10; ;Knifefighter (Dmg);10; ;Token Trader;;The Hub;60% Deceleration on hit 0.8sec
Enki's Poison Purple Nemesis (L);Melee;Shortblades; ;5.0;3;51; ;61;1.0;36.0;180.2; ;0; ;200.00;6.00; ; ; ; ; ;57.7;0;51;0;0;0;0;0;0;0;Yes; ;; ; ; ;Knifefighter (Hit);10; ;Knifefighter (Dmg);10; ;Token Trader;;The Hub;65% Deceleration on hit 0.8sec
Enki's Pure White Anger (L);Melee;Shortblades; ;5.0;3;51; ;61;1.0;36.0;180.2; ; ; ;200.00;6.00; ; ; ; ; ;57.7;0;51;0;0;0;0;0;0;0;Yes; ;; ; ; ;Knifefighter (Hit);10; ;Knifefighter (Dmg);10; ;Token Trader;;The Hub;50% Deceleration on hit 0.8sec
Enki's Solar Orange Victory (L);Melee;Shortblades; ;5.0;3;51; ;61;1.0;36.0;180.2; ; ; ;200.00;6.00; ; ; ; ; ;57.7;0;51;0;0;0;0;0;0;0;Yes; ;; ; ; ;Knifefighter (Hit);10; ;Knifefighter (Dmg);10; ;Token Trader;;The Hub;70% Deceleration on hit 0.8sec
Eraktor Abomination (L);Support;Grenade; ;74.8; ;454; ;13;4.6;68.4;5113.7; ;8700; ;241.00;7.23; ; ; ; ; ;58.3;0;0;64;0;295;95;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);64; ;Grenadier (Dmg);64; ;Crafted;9.3.2;Planet Calypso; 
Eraktor Ekk 100 (L);Support;Grenade; ;68.2;3.8;182;17;13;4.6;27.4;1869.1;8.743;3500;43.743;96.40;2.892;125.00%;1.0;1070;9.48;2.892;57.9;0;0;26;0;118;38;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);16;21;Grenadier (Dmg);16;21;Crafted;8.12.2;Planet Calypso; 
Eraktor Ekk 200 (L);Support;Grenade; ;66.0;3.7;223;16;13;4.6;33.6;2216.3;10.237;4300;53.237;115.00;3.45;122.00%;1.0;1090;11.53;2.911;57.4;0;0;32;0;144;47;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);21;26;Grenadier (Dmg);21;26;Crafted;;Planet Calypso; 
Eraktor Es 10 (L);Support;Grenade; ;50.6;3.8;41;14;13;4.6;6.2;312.4;2.000;800;10.000;18.00;0.54;117.00%;1.0;873;2.17;2.850;57.4;0;0;5;0;27;9;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);3;6;Grenadier (Dmg);3;6;Crafted;;Planet Calypso; 
Eraktor Es 20 (L);Support;Grenade; ;63.8;3.8;57;16;13;4.6;8.6;547.6;2.737;1100;13.737;32.00;0.96;119.00%;1.0;1135;2.98;2.884;57.3;0;0;8;0;37;12;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);4;8;Grenadier (Dmg);4;8;Crafted;;Planet Calypso; 
Eraktor Force (L);Support;Grenade; ;67.1;3.9;306;18;13;4.6;46.1;3091.9;13.919;6000;73.919;201.00;6.03; ;1.0;1401;16.02;2.877;56.8;0;0;44;0;198;64;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);34;39;Grenadier (Dmg);34;39;Crafted;;Planet Calypso; 
Eraktor Impact (L);Support;Grenade; ;66.0;3.8;348;17;13;4.6;52.4;3458.6;16.037;6800;84.037;241.00;7.23;136.93%;1.0;1458;18.21;2.878;56.9;0;0;50;0;225;73;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);42;47;Grenadier (Dmg);42;47;Crafted;;Planet Calypso; 
Eraktor Maximus (L);Support;Grenade; ;77.0;3.8;414; ;13;4.6;62.3;4800.3; ;8000; ;220.00;6.60; ; ; ; ; ;56.9;0;0;58;0;269;87;0;0;0;Yes; ;Explosive Projectiles; ; ; ;Grenadier (Hit);55; ;Grenadier (Dmg);55; ;Crafted;9.4.4;Planet Calypso; 
Eron SoulCrusher;Rifle;Plasma; ;150.0;1.5;90; ;20;3.0;20.9;3127.5;2.055;2000;22.055;300.00;9.00; ;1.0;14161;7.35;2.836;53.9;0;0;0;0;10;70;0;10;0;Yes;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);33;38;Ranged Plasma (Dmg);33;38;Looted;14.1;Planet Arkadia; 
Eron SoulGrinder;Rifle;Plasma; ;170.0;1.5;123; ;20;3.0;28.5;4844.1;3.500;2660;30.100;450.00;13.50; ;1.0;12472;10.03;2.840;54.1;0;0;0;0;12;96;0;15;0;Yes;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);51;56;Ranged Plasma (Dmg);51;56;Looted;12.8.2;Planet Arkadia; 
Eron SoulReamer;Rifle;Plasma; ;190.0;1.5;160; ;20;3.0;37.1;7042.7;3.800;3570;39.500;800.00;24.00; ;1.0;20422;13.17;2.815;52.4;0;0;0;0;20;120;0;20;0;Yes;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);78;83;Ranged Plasma (Dmg);78;83;Looted;14.4;Planet Arkadia; 
Eron SoulReaver;Rifle;Plasma; ;150.0;1.5;99; ;12;5.0;13.8;2064.1; ;1792; ;145.00;4.35;750.00 PED; ; ; ; ;57.0;0;0;0;0;9;81;0;9;0;No;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit); ; ;Ranged Plasma (Dmg); ; ;Event;14.4.1;Planet Arkadia; 
Eron SoulScreamer;Rifle;Plasma; ;170.0;1.5;160; ;20;3.0;37.1;6301.3;3.800;3570;39.500;600.00;18.00; ;1.0;15316;13.17;2.815;52.4;0;0;0;0;20;120;0;20;0;Yes;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);60;65;Ranged Plasma (Dmg);60;65;Looted;14.4;Planet Arkadia; 
Eron SoulShredder;Rifle;Plasma; ;130.0;1.5;60; ;20;3.0;13.9;1807.0;1.700;1300;14.700;150.00;4.50; ;1.0;8559;4.90;2.837;53.9;0;0;0;0;6;48;0;6;0;Yes;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);21;26;Ranged Plasma (Dmg);21;26;Looted;;Planet Arkadia; 
Eron SoulSplitter;Rifle;Plasma; ;160.0;1.5;225; ;5;12.0;13.0;2085.0;14.462;4338;57.842;280.00;8.40; ;1.0;1879;4.82;2.703;44.8;0;0;0;0;33;159;0;33;0;No;Energy Amp;Weapon Cells; ; ; ;Plasma Sniper (Hit);0;100;Ranged Plasma (Dmg);0;100;Looted;;Planet Arkadia; 
EWE EP-1 Neutron (L);Pistol;Laser; ;27.5;1.3;2; ;67;0.9;1.6;42.7;0.005;48;0.485;0.10;0.003; ;1.0;1941;0.54;2.866;56.9;0;0;0;1;0;1;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;0.1;Ranged Laser (Dmg);0;0.1;Mission;12.7.2;Planet Calypso; 
EWE EP-2 Proton (L);Pistol;Laser; ;35.2;1.3;4; ;74;0.8;3.4;120.7;0.000;96;0.960;0.20;0.00001;758.00%;1.0;199990;1.18;2.896;56.0;0;1;0;1;0;1;0;0;1;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;1;Ranged Laser (Dmg);0;1;Looted;12.7.2;Planet Calypso; 
EWE EP-10 Self Defense;Pistol;Laser; ;22.0;1.1;12;0;30;2.0;4.2;91.7;0.040;300;3.040;13.00;0.39; ;1.0;31525;1.52;2.743;47.4;0;0;0;1;0;11;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
EWE EP-10 Self Defense, SGA Edition;Pistol;Laser; ;22.0;1.1;13;0;32;1.9;4.8;106.0;0.293;300;3.293;13.00;0.39; ;1.0;4304;1.76;2.744;47.4;0;0;0;1;0;12;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
EWE EP-11 Self-Reliant;Pistol;Laser; ;22.0;1.1;12;0;30;2.0;4.2;91.7;0.070;300;3.070;14.00;0.42; ;1.0;19400;1.53;2.717;47.5;0;0;0;1;0;11;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
EWE EP-13 Galactica;Pistol;Laser; ;33.0;1.2;12;0;35;1.7;4.9;160.5;0.040;300;3.040;15.00;0.45;3.50 PED;1.0;36375;1.77;2.743;47.4;0;0;0;1;0;11;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Weap. Trader, Looted;;Planet Calypso; 
EWE EP-14 Nebula;Pistol;Laser; ;27.5;1;18;0;35;1.7;7.3;200.7;0.560;400;4.560;20.00;0.60; ;1.0;3465;2.66;2.743;47.8;0;0;0;1;0;17;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
EWE EP-14 Nebula, Mentor Edition;Pistol;Laser; ;29.7;1;18;0;38;1.6;7.9;235.3; ;390; ;30.00;0.90; ; ; ; ; ;58.2;0;0;0;1;0;17;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0; ;Ranged Laser (Dmg);0; ;Mentoring;;Planet Calypso; 
EWE EP-16 Protector;Pistol;Laser; ;33.0;1.3;17;0;35;1.7;6.9;227.4;0.290;400;4.290;23.00;0.69;5.60 PED;1.0;7694;2.50;2.754;48.1;0;0;0;1;0;16;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Weap. Trader, Looted;;Planet Calypso; 
EWE EP-17 Bodyguard;Pistol;Laser; ;33.0;1.4;21;0;40;1.5;9.7;321.1;0.280;500;5.280;30.00;0.90;121.00 PED;1.0;10393;3.52;2.764;48.8;0;0;0;2;0;19;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
EWE EP-17 Bodyguard, Mentor Edition;Pistol;Laser; ;38.5;1.5;23;0;43;1.4;11.5;441.1;0.690;500;5.690;30.00;0.90;8.10 PED;1.0;4218;4.08;2.809;51.6;0;0;2;21;0;0;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Mentoring;;Planet Calypso; 
EWE EP-17 Bodyguard, SGA Edition;Pistol;Laser; ;38.5;1.4;23;0;40;1.5;10.7;410.3;0.783;500;5.783;30.00;0.90; ;1.0;3717;3.86;2.764;48.8;0;0;0;3;0;20;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
EWE EP-21 Defender;Pistol;Laser; ;33.0;1.4;26;0;46;1.3;13.9;457.2;0.450;600;6.450;50.00;1.50; ;1.0;10778;4.94;2.802;51.4;0;0;0;2;0;24;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
EWE EP-21 Defender, Ancient, Improved;Pistol;Laser; ;77.0;1.3;35;0;60;1.0;24.3;1873.0;0.140;800;8.140;500.00;15.00;5000.00 PED;1.0;346429;8.14;2.988;65.3;0;0;0;3;0;32;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Pregold;;Planet Calypso; 
EWE EP-21 Defender, Improved;Pistol;Laser; ;44.0;1.3;35;0;60;1.0;24.3;1070.3;0.140;800;8.140;500.00;15.00;3500.00 PED;1.0;346429;8.14;2.988;65.3;0;0;0;3;0;32;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
EWE EP-21 Defender, Improved, SGA Edition;Pistol;Laser; ;44.0;1.3;36;0;60;1.0;25.0;1100.9;0.373;800;8.373;500.00;15.00;4000.00 PED;1.0;130027;8.37;2.988;65.3;0;0;0;3;0;33;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;10.2.2;Planet Calypso; 
EWE EP-22 Vanguard;Pistol;Laser; ;33.0;1.4;33;0;50;1.2;19.1;630.7;0.180;800;8.180;60.00;1.80;30.00 PED;1.0;32334;6.82;2.804;51.6;0;0;0;3;0;30;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
EWE EP-22 Vanguard, Mentor Edition;Pistol;Laser; ;34.1;1.4;34;0;55;1.1;21.7;738.6; ;800; ;70.00;2.10; ; ; ; ; ;56.7;0;0;0;3;0;31;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0; ;Ranged Laser (Dmg);0; ;Mentoring;;Planet Calypso; 
EWE EP-32 Enforcer;Pistol;Laser; ;33.0;1.5;27;0;50;1.2;15.6;516.0;0.660;600;6.660;58.00;1.74; ;1.0;8525;5.55;2.818;52.5;0;0;0;2;0;25;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
EWE EP-32 Enforcer, Ancient;Pistol;Laser; ;38.5;1.5;27;0;50;1.2;15.6;602.0;0.660;600;6.660;58.00;1.74; ;1.0;8525;5.55;2.818;52.5;0;0;0;2;0;25;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Pregold;;Planet Calypso; 
EWE EP-32 Enforcer, SGA Edition;Pistol;Laser; ;39.6;1.5;29;0;50;1.2;16.8;665.1;1.153;600;7.153;58.00;1.74;99.00 PED;1.0;4880;5.96;2.818;52.5;0;0;0;3;0;26;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;10.0.10;Planet Calypso; 
EWE EP-33 Ultra Enforcer;Pistol;Laser; ;38.5;1.5;33;0;50;1.2;19.1;735.8;1.200;700;8.200;65.00;1.95; ;1.0;5255;6.83;2.797;51.1;0;0;0;3;0;30;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
EWE EP-35 Serenity;Pistol;Laser; ;28.6;1.8;42;0;35;1.7;17.0;487.0;4.200;600;10.200;95.00;2.85;1200.00 PED;1.0;2195;5.95;2.862;57.3;0;0;0;4;0;38;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;100;Ranged Laser (Dmg);0;100;Looted;;Planet Calypso; 
EWE EP-35 Serenity, SGA Edition;Pistol;Laser; ;39.6;1.8;42;0;35;1.7;17.0;674.3; ;600; ;95.00;2.85; ; ; ; ; ;57.3;0;0;0;4;0;38;0;0;0;No;Energy Amp;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0; ;Ranged Laser (Dmg);0; ;Looted;;Planet Calypso; 
